2016-03	Jewelry	320
2016-03	Jewelry Repair	46
2016-03	Juice Bars & Smoothies	3011
2016-03	Junk Removal & Hauling	3
2016-03	Karaoke	507
2016-03	Karate	2
2016-03	Kebab	162
2016-03	Keys & Locksmiths	63
2016-03	Kickboxing	38
2016-03	Kids Activities	169
2016-03	Kids Hair Salons	7
2016-03	Kitchen & Bath	213
2016-03	Kitchen Incubators	12
2016-03	Kitchen Supplies	6
2016-03	Knife Sharpening	4
2016-03	Knitting Supplies	58
2016-03	Kombucha	23
2016-03	Korean	1137
2016-03	Kosher	150
2016-03	Laboratory Testing	36
2016-03	Lakes	13
2016-03	Landmarks & Historical Buildings	1097
2016-03	Landscape Architects	13
2016-03	Landscaping	29
2016-03	Language Schools	2
2016-03	Laotian	191
2016-03	Laser Eye Surgery/Lasik	24
2016-03	Laser Hair Removal	81
2016-03	Laser Tag	68
2016-03	Latin American	1727
2016-03	Laundromat	26
2016-03	Laundry Services	193
2016-03	Lawn Services	5
2016-03	Lawyers	38
2016-03	Leather Goods	34
2016-03	Lebanese	173
2016-03	Legal Services	9
2016-03	Leisure Centers	66
2016-03	Libraries	264
2016-03	Life Coach	43
2016-03	Life Insurance	5
2016-03	Lighting Fixtures & Equipment	36
2016-03	Lighting Stores	6
2016-03	Limos	87
2016-03	Lingerie	70
2016-03	Live/Raw Food	490
2016-03	Livestock Feed & Supply	6
2016-03	Local Fish Stores	6
2016-03	Local Flavor	4269
2016-03	Local Services	2679
2016-03	Lounges	3361
2016-03	Luggage	7
2016-03	Macarons	107
2016-03	Machine & Tool Rental	1
2016-03	Magicians	8
2016-03	Mags	643
2016-03	Mailbox Centers	81
2016-03	Makeup Artists	258
2016-03	Malaysian	233
2016-03	Marinas	16
2016-03	Marketing	20
2016-03	Martial Arts	135
2016-03	Masonry/Concrete	5
2016-03	Mass Media	59
2016-03	Massage	896
2016-03	Massage Schools	4
2016-03	Massage Therapy	364
2016-03	Maternity Wear	18
2016-03	Mattresses	192
2016-03	Meaderies	17
2016-03	Meat Shops	884
2016-03	Mediators	2
2016-03	Medical Cannabis Referrals	2
2016-03	Medical Centers	313
2016-03	Medical Law	10
2016-03	Medical Spas	135
2016-03	Medical Supplies	21
2016-03	Medical Transportation	3
2016-03	Meditation Centers	27
2016-03	Mediterranean	2102
2016-03	Men's Clothing	745
2016-03	Men's Hair Salons	194
2016-03	Metal Fabricators	4
2016-03	Mexican	7825
2016-03	Middle Eastern	1066
2016-03	Middle Schools & High Schools	38
2016-03	Midwives	4
2016-03	Military Surplus	1
2016-03	Mini Golf	74
2016-03	Mobile Dent Repair	3
2016-03	Mobile Home Repair	7
2016-03	Mobile Phone Accessories	63
2016-03	Mobile Phone Repair	157
2016-03	Mobile Phones	480
2016-03	Modern European	304
2016-03	Mongolian	84
2016-03	Montessori Schools	1
2016-03	Moroccan	43
2016-03	Mortgage Brokers	109
2016-03	Mortgage Lenders	10
2016-03	Mortuary Services	1
2016-03	Motorcycle Dealers	37
2016-03	Motorcycle Gear	30
2016-03	Motorcycle Parts & Supplies	6
2016-03	Motorcycle Rental	2
2016-03	Motorcycle Repair	35
2016-03	Motorsport Vehicle Dealers	3
2016-03	Motorsport Vehicle Repairs	2
2016-03	Mountain Biking	22
2016-03	Movers	24
2016-03	Municipality	6
2016-03	Museums	1209
2016-03	Music & DVDs	202
2016-03	Music & Video	643
2016-03	Music Production Services	1
2016-03	Music Venues	3756
2016-03	Musical Instrument Services	23
2016-03	Musical Instruments & Teachers	71
2016-03	Musicians	103
2016-03	Nail Salons	1382
2016-03	Nail Technicians	85
2016-03	Naturopathic/Holistic	16
2016-03	Nephrologists	2
2016-03	Neurologist	3
2016-03	New Mexican Cuisine	174
2016-03	Newspapers & Magazines	17
2016-03	Nicaraguan	8
2016-03	Nightlife	35892
2016-03	Noodles	1000
2016-03	Notaries	110
2016-03	Nudist	4
2016-03	Nurseries & Gardening	610
2016-03	Nutritionists	177
2016-03	Observatories	5
2016-03	Obstetricians & Gynecologists	50
2016-03	Occupational Therapy	16
2016-03	Office Cleaning	10
2016-03	Office Equipment	103
2016-03	Officiants	3
2016-03	Oil Change Stations	465
2016-03	Olive Oil	13
2016-03	Oncologist	16
2016-03	Opera & Ballet	8
2016-03	Ophthalmologists	51
2016-03	Optometrists	119
2016-03	Oral Surgeons	59
2016-03	Organic Stores	659
2016-03	Oriental	1
2016-03	Orthodontists	46
2016-03	Orthopedists	45
2016-03	Orthotics	4
2016-03	Osteopathic Physicians	5
2016-03	Osteopaths	5
2016-03	Outdoor Furniture Stores	31
2016-03	Outdoor Gear	245
2016-03	Outlet Stores	196
2016-03	Packing Services	2
2016-03	Packing Supplies	5
2016-03	Paddleboarding	50
2016-03	Pain Management	6
2016-03	Paint & Sip	43
2016-03	Paint Stores	31
2016-03	Paint-Your-Own Pottery	17
2016-03	Paintball	4
2016-03	Painters	11
2016-03	Pakistani	442
2016-03	Pan Asian	253
2016-03	Pancakes	10
2016-03	Parasailing	1
2016-03	Parent Cafes	3
2016-03	Parking	536
2016-03	Parks	1742
2016-03	Party & Event Planning	897
2016-03	Party Bike Rentals	14
2016-03	Party Bus Rentals	9
2016-03	Party Equipment Rentals	62
2016-03	Party Supplies	81
2016-03	Pasta Shops	160
2016-03	Patio Coverings	1
2016-03	Patisserie/Cake Shop	170
2016-03	Pawn Shops	16
2016-03	Payroll Services	5
2016-03	Pediatric Dentists	48
2016-03	Pediatricians	51
2016-03	Performing Arts	751
2016-03	Perfume	37
2016-03	Periodontists	37
2016-03	Permanent Makeup	104
2016-03	Persian/Iranian	126
2016-03	Personal Assistants	15
2016-03	Personal Care Services	1
2016-03	Personal Chefs	81
2016-03	Personal Injury Law	16
2016-03	Personal Shopping	97
2016-03	Peruvian	189
2016-03	Pest Control	23
2016-03	Pet Adoption	44
2016-03	Pet Boarding	73
2016-03	Pet Groomers	365
2016-03	Pet Hospice	3
2016-03	Pet Insurance	1
2016-03	Pet Photography	3
2016-03	Pet Services	547
2016-03	Pet Sitting	276
2016-03	Pet Stores	334
2016-03	Pet Training	171
2016-03	Pet Transportation	2
2016-03	Pet Waste Removal	3
2016-03	Pets	905
2016-03	Petting Zoos	3
2016-03	Pharmacy	469
2016-03	Photo Booth Rentals	2
2016-03	Photographers	18
2016-03	Photography Classes	2
2016-03	Photography Stores & Services	323
2016-03	Physical Therapy	144
2016-03	Piano Bars	164
2016-03	Piano Services	3
2016-03	Piano Stores	2
2016-03	Pick Your Own Farms	7
2016-03	Pickleball	32
2016-03	Piercing	71
2016-03	Pilates	318
2016-03	Pizza	7385
2016-03	Planetarium	42
2016-03	Plastic Surgeons	7
2016-03	Playgrounds	261
2016-03	Plumbing	17
2016-03	Plus Size Fashion	32
2016-03	Podiatrists	14
2016-03	Poke	39
2016-03	Pole Dancing Classes	6
2016-03	Police Departments	11
2016-03	Polish	28
2016-03	Pool & Billiards	16
2016-03	Pool & Hot Tub Service	3
2016-03	Pool Cleaners	3
2016-03	Pool Halls	287
2016-03	Pop-Up Restaurants	45
2016-03	Pop-up Shops	9
2016-03	Popcorn Shops	14
2016-03	Portuguese	34
2016-03	Post Offices	209
2016-03	Poutineries	12
2016-03	Prenatal/Perinatal Care	2
2016-03	Preschools	87
2016-03	Pressure Washers	9
2016-03	Pretzels	91
2016-03	Print Media	3
2016-03	Printing Services	227
2016-03	Private Investigation	3
2016-03	Private Jet Charter	1
2016-03	Private Schools	1
2016-03	Private Tutors	19
2016-03	Process Servers	2
2016-03	Professional Services	913
2016-03	Professional Sports Teams	192
2016-03	Propane	30
2016-03	Property Management	65
2016-03	Prosthodontists	2
2016-03	Psychiatrists	3
2016-03	Psychic Mediums	12
2016-03	Psychics	18
2016-03	Psychologists	2
2016-03	Public Art	5
2016-03	Public Markets	276
2016-03	Public Relations	1
2016-03	Public Services & Government	1991
2016-03	Public Transportation	278
2016-03	Pubs	6504
2016-03	Puerto Rican	37
2016-03	Pulmonologist	4
2016-03	Qi Gong	1
2016-03	RV Dealers	12
2016-03	RV Parks	34
2016-03	RV Rental	4
2016-03	RV Repair	6
2016-03	Race Tracks	46
2016-03	Races & Competitions	5
2016-03	Racing Experience	1
2016-03	Radio Stations	19
2016-03	Radiologists	12
2016-03	Rafting/Kayaking	49
2016-03	Ramen	668
2016-03	Ranches	1
2016-03	Real Estate	519
2016-03	Real Estate Agents	24
2016-03	Real Estate Law	2
2016-03	Real Estate Photography	3
2016-03	Real Estate Services	26
2016-03	Recording & Rehearsal Studios	18
2016-03	Recreation Centers	280
2016-03	Recycling Center	21
2016-03	Refinishing Services	2
2016-03	Reflexology	107
2016-03	Registration Services	18
2016-03	Rehabilitation Center	39
2016-03	Reiki	35
2016-03	Religious Items	12
2016-03	Religious Organizations	297
2016-03	Religious Schools	2
2016-03	Reproductive Health Services	4
2016-03	Reptile Shops	4
2016-03	Resorts	541
2016-03	Rest Stops	18
2016-03	Restaurant Supplies	14
2016-03	Restaurants	93945
2016-03	Retina Specialists	1
2016-03	Retirement Homes	2
2016-03	Roadside Assistance	8
2016-03	Rock Climbing	61
2016-03	Rolfing	3
2016-03	Roofing	4
2016-03	Rugs	34
2016-03	Russian	37
2016-03	Safe Stores	1
2016-03	Safety Equipment	4
2016-03	Sailing	2
2016-03	Salad	6843
2016-03	Salvadoran	65
2016-03	Sandwiches	15278
2016-03	Sardinian	4
2016-03	Saunas	18
2016-03	Scandinavian	121
2016-03	Scavenger Hunts	1
2016-03	Scooter Rentals	1
2016-03	Scooter Tours	1
2016-03	Scottish	53
2016-03	Screen Printing	12
2016-03	Screen Printing/T-Shirt Printing	16
2016-03	Scuba Diving	6
2016-03	Seafood	12597
2016-03	Seafood Markets	815
2016-03	Security Services	3
2016-03	Security Systems	13
2016-03	Self Storage	51
2016-03	Self-defense Classes	1
2016-03	Septic Services	1
2016-03	Service Stations	17
2016-03	Session Photography	3
2016-03	Sewing & Alterations	111
2016-03	Shades & Blinds	11
2016-03	Shanghainese	160
2016-03	Shared Office Spaces	56
2016-03	Shaved Ice	295
2016-03	Shaved Snow	1
2016-03	Shipping Centers	291
2016-03	Shoe Repair	67
2016-03	Shoe Shine	4
2016-03	Shoe Stores	513
2016-03	Shopping	13993
2016-03	Shopping Centers	1988
2016-03	Shredding Services	8
2016-03	Siding	3
2016-03	Signmaking	37
2016-03	Singaporean	38
2016-03	Skate Parks	17
2016-03	Skate Shops	7
2016-03	Skating Rinks	116
2016-03	Ski & Snowboard Shops	5
2016-03	Ski Resorts	22
2016-03	Skiing	19
2016-03	Skilled Nursing	1
2016-03	Skin Care	910
2016-03	Skydiving	5
2016-03	Sledding	2
2016-03	Sleep Specialists	4
2016-03	Smog Check Stations	53
2016-03	Smokehouse	366
2016-03	Snorkeling	1
2016-03	Snow Removal	5
2016-03	Soccer	45
2016-03	Social Clubs	122
2016-03	Software Development	2
2016-03	Soul Food	1195
2016-03	Soup	2410
2016-03	South African	7
2016-03	Southern	4247
2016-03	Souvenir Shops	635
2016-03	Spanish	684
2016-03	Speakeasies	47
2016-03	Special Education	14
2016-03	Specialty Food	7112
2016-03	Specialty Schools	431
2016-03	Speech Therapists	1
2016-03	Spine Surgeons	11
2016-03	Spiritual Shop	40
2016-03	Sporting Goods	923
2016-03	Sports Bars	5093
2016-03	Sports Betting	3
2016-03	Sports Clubs	704
2016-03	Sports Medicine	63
2016-03	Sports Wear	295
2016-03	Spray Tanning	149
2016-03	Sri Lankan	3
2016-03	Stadiums & Arenas	545
2016-03	Steakhouses	3948
2016-03	Street Vendors	226
2016-03	Strip Clubs	112
2016-03	Striptease Dancers	50
2016-03	Sugaring	19
2016-03	Summer Camps	154
2016-03	Sunglasses	9
2016-03	Supernatural Readings	54
2016-03	Surf Shop	9
2016-03	Surfing	10
2016-03	Surgeons	20
2016-03	Sushi Bars	4570
2016-03	Swimming Lessons/Schools	105
2016-03	Swimming Pools	197
2016-03	Swimwear	24
2016-03	Synagogues	2
2016-03	Syrian	18
2016-03	Szechuan	462
2016-03	Tabletop Games	60
2016-03	Tableware	15
2016-03	Tacos	1607
2016-03	Taekwondo	2
2016-03	Tai Chi	16
2016-03	Taiwanese	524
2016-03	Tanning	487
2016-03	Tanning Beds	102
2016-03	Tapas Bars	795
2016-03	Tapas/Small Plates	1430
2016-03	Tasting Classes	22
2016-03	Tattoo	110
2016-03	Tattoo Removal	13
2016-03	Tax Services	69
2016-03	Taxidermy	3
2016-03	Taxis	28
2016-03	Tea Rooms	382
2016-03	Teacher Supplies	2
2016-03	Team Building Activities	23
2016-03	Teeth Whitening	16
2016-03	Telecommunications	36
2016-03	Television Service Providers	10
2016-03	Television Stations	8
2016-03	Tennis	113
2016-03	Teppanyaki	65
2016-03	Tex-Mex	1921
2016-03	Thai	2173
2016-03	Themed Cafes	1
2016-03	Threading Services	37
2016-03	Thrift Stores	226
2016-03	Ticket Sales	107
2016-03	Tiki Bars	202
2016-03	Tiling	6
2016-03	Tires	591
2016-03	Tobacco Shops	347
2016-03	Tours	1067
2016-03	Towing	39
2016-03	Town Car Service	4
2016-03	Toy Stores	319
2016-03	Traditional Chinese Medicine	24
2016-03	Trailer Dealers	2
2016-03	Trailer Rental	3
2016-03	Trailer Repair	1
2016-03	Train Stations	150
2016-03	Trainers	2168
2016-03	Trains	5
2016-03	Trampoline Parks	41
2016-03	Transmission Repair	51
2016-03	Transportation	1664
2016-03	Travel Agents	1
2016-03	Travel Services	182
2016-03	Tree Services	5
2016-03	Trinidadian	10
2016-03	Truck Rental	22
2016-03	Trusts	1
2016-03	Tui Na	8
2016-03	Turkish	100
2016-03	Tuscan	27
2016-03	Tutoring Centers	16
2016-03	Ukrainian	12
2016-03	Ultrasound Imaging Centers	1
2016-03	Uniforms	9
2016-03	University Housing	12
2016-03	Unofficial Yelp Events	24
2016-03	Urgent Care	102
2016-03	Urologists	3
2016-03	Used	360
2016-03	Used Bookstore	62
2016-03	Used Car Dealers	99
2016-03	Utilities	6
2016-03	Uzbek	17
2016-03	Vacation Rental Agents	1
2016-03	Vacation Rentals	39
2016-03	Valet Services	2
2016-03	Vape Shops	118
2016-03	Vascular Medicine	3
2016-03	Vegan	2342
2016-03	Vegetarian	3710
2016-03	Vehicle Shipping	1
2016-03	Vehicle Wraps	11
2016-03	Venezuelan	45
2016-03	Venues & Event Spaces	5092
2016-03	Veterans Organizations	1
2016-03	Veterinarians	288
2016-03	Video Game Stores	47
2016-03	Video/Film Production	3
2016-03	Videographers	2
2016-03	Videos & Video Game Rental	101
2016-03	Vietnamese	1933
2016-03	Vintage & Consignment	360
2016-03	Vinyl Records	105
2016-03	Virtual Reality Centers	1
2016-03	Visitor Centers	43
2016-03	Vitamins & Supplements	118
2016-03	Vocational & Technical School	16
2016-03	Waffles	136
2016-03	Walk-in Clinics	31
2016-03	Walking Tours	45
2016-03	Wallpapering	1
2016-03	Watch Repair	39
2016-03	Watches	57
2016-03	Water Heater Installation/Repair	14
2016-03	Water Parks	12
2016-03	Water Purification Services	2
2016-03	Water Stores	1
2016-03	Waterproofing	5
2016-03	Waxing	843
2016-03	Web Design	7
2016-03	Wedding Chapels	15
2016-03	Wedding Planning	189
2016-03	Weight Loss Centers	178
2016-03	Wheel & Rim Repair	38
2016-03	Whiskey Bars	204
2016-03	Wholesale Stores	667
2016-03	Wholesalers	23
2016-03	Wigs	32
2016-03	Wills	1
2016-03	Windows Installation	15
2016-03	Windshield Installation & Repair	30
2016-03	Wine & Spirits	6722
2016-03	Wine Bars	3819
2016-03	Wine Tasting Classes	14
2016-03	Wine Tasting Room	455
2016-03	Wine Tours	121
2016-03	Wineries	931
2016-03	Women's Clothing	1002
2016-03	Workers Compensation Law	6
2016-03	Wraps	295
2016-03	Yelp Events	22
2016-03	Yoga	989
2016-03	Ziplining	3
2016-03	Zoos	227
2016-04	Acai Bowls	283
2016-04	Accessories	462
2016-04	Accountants	5
2016-04	Acne Treatment	3
2016-04	Active Life	7673
2016-04	Acupuncture	85
2016-04	Addiction Medicine	1
2016-04	Adoption Services	1
2016-04	Adult	33
2016-04	Adult Education	65
2016-04	Adult Entertainment	287
2016-04	Advertising	14
2016-04	Aerial Fitness	8
2016-04	Aerial Tours	1
2016-04	Aestheticians	11
2016-04	Afghan	40
2016-04	African	101
2016-04	Air Duct Cleaning	1
2016-04	Airlines	585
2016-04	Airport Lounges	65
2016-04	Airport Shuttles	71
2016-04	Airport Terminals	101
2016-04	Airports	2455
2016-04	Airsoft	1
2016-04	Allergists	4
2016-04	Alternative Medicine	3
2016-04	Amateur Sports Teams	135
2016-04	American (New)	20793
2016-04	American (Traditional)	21643
2016-04	Amusement Parks	368
2016-04	Anesthesiologists	1
2016-04	Animal Physical Therapy	1
2016-04	Animal Shelters	52
2016-04	Antiques	242
2016-04	Apartments	192
2016-04	Appliances	682
2016-04	Appliances & Repair	125
2016-04	Appraisal Services	2
2016-04	Aquarium Services	5
2016-04	Aquariums	125
2016-04	Arabic	88
2016-04	Arcades	407
2016-04	Archery	11
2016-04	Architects	1
2016-04	Architectural Tours	1
2016-04	Argentine	101
2016-04	Armenian	55
2016-04	Art Classes	111
2016-04	Art Galleries	721
2016-04	Art Museums	255
2016-04	Art Schools	62
2016-04	Art Space Rentals	9
2016-04	Art Supplies	194
2016-04	Art Tours	15
2016-04	Artificial Turf	1
2016-04	Arts & Crafts	642
2016-04	Arts & Entertainment	11103
2016-04	Asian Fusion	4151
2016-04	Assisted Living Facilities	1
2016-04	Astrologers	7
2016-04	Attraction Farms	2
2016-04	Auction Houses	7
2016-04	Audiologist	1
2016-04	Australian	20
2016-04	Austrian	4
2016-04	Auto Customization	19
2016-04	Auto Detailing	278
2016-04	Auto Glass Services	68
2016-04	Auto Insurance	6
2016-04	Auto Loan Providers	16
2016-04	Auto Parts & Supplies	393
2016-04	Auto Repair	828
2016-04	Auto Security	2
2016-04	Auto Upholstery	4
2016-04	Automotive	3354
2016-04	Axe Throwing	8
2016-04	Ayurveda	1
2016-04	Baby Gear & Furniture	61
2016-04	Bagels	1478
2016-04	Bakeries	5106
2016-04	Balloon Services	6
2016-04	Bangladeshi	5
2016-04	Banks & Credit Unions	222
2016-04	Bar Crawl	25
2016-04	Barbeque	3885
2016-04	Barbers	378
2016-04	Barre Classes	93
2016-04	Bars	33456
2016-04	Bartenders	6
2016-04	Bartending Schools	1
2016-04	Baseball Fields	150
2016-04	Basketball Courts	5
2016-04	Basque	122
2016-04	Battery Stores	16
2016-04	Batting Cages	15
2016-04	Beach Equipment Rentals	4
2016-04	Beaches	353
2016-04	Beauty & Spas	4564
2016-04	Bed & Breakfast	164
2016-04	Beer	7165
2016-04	Beer Bar	3017
2016-04	Beer Gardens	786
2016-04	Beer Hall	2
2016-04	Beer Tours	58
2016-04	Belgian	126
2016-04	Bespoke Clothing	18
2016-04	Beverage Store	51
2016-04	Bicycle Paths	1
2016-04	Bicycles	2
2016-04	Bike Parking	1
2016-04	Bike Rentals	109
2016-04	Bike Repair/Maintenance	47
2016-04	Bike Sharing	46
2016-04	Bike Shop	2
2016-04	Bike tours	8
2016-04	Bikes	124
2016-04	Bird Shops	10
2016-04	Bistros	26
2016-04	Blood & Plasma Donation Centers	11
2016-04	Blow Dry/Out Services	193
2016-04	Boat Charters	82
2016-04	Boat Dealers	9
2016-04	Boat Repair	5
2016-04	Boat Tours	79
2016-04	Boating	228
2016-04	Bocce Ball	6
2016-04	Body Contouring	20
2016-04	Body Shops	157
2016-04	Books	666
2016-04	Bookstores	403
2016-04	Boot Camps	236
2016-04	Botanical Gardens	297
2016-04	Bounce House Rentals	3
2016-04	Bowling	304
2016-04	Boxing	57
2016-04	Brasseries	378
2016-04	Brazilian	334
2016-04	Brazilian Jiu-jitsu	5
2016-04	Breakfast & Brunch	17492
2016-04	Breweries	3317
2016-04	Brewing Supplies	24
2016-04	Brewpubs	529
2016-04	Bridal	74
2016-04	British	324
2016-04	Bubble Tea	1104
2016-04	Buddhist Temples	17
2016-04	Buffets	1017
2016-04	Building Supplies	480
2016-04	Burgers	9334
2016-04	Burmese	18
2016-04	Bus Rental	2
2016-04	Bus Stations	2
2016-04	Bus Tours	28
2016-04	Buses	16
2016-04	Business Consulting	6
2016-04	Business Financing	16
2016-04	Butcher	363
