n2LA9JJRhrC5DzpkFhhy-w	Antioch	3
aBWQk6KPH-wTNlSVezJH8w	Antioch	3
wDwK7Im_rXO5nVeQn4lc3g	Antioch	3
Q_L2wD7JrLq-GHVYU1dJfA	Antioch	3
Dzm1y59cLFt8OjTsZRUC6w	Apollo Beach	11
RW3s-cURbbOfOHukXjdKNg	Apollo Beach	4
rKprmg2siUf-6jv8VRUkqQ	Apollo Beach	3
BJpgGfoeIRGqUl7dDeflvw	Apollo Beach	3
PAWL8ArUL-I6F-iLtEp1eQ	Apollo Beach	2
P50W1jWWLTFjuEUdkGZJdA	Apollo Beach	2
f5rVYXjpVDijHSF-6C9w2w	Apollo Beach	2
S2dmZ6w7ybyEVPK1LuouNg	Apollo Beach	2
AZphL3UZHn_F7tLY8iUw4Q	Apollo Beach	2
79WxyT3xjXV6MFMmgaU7Yw	Apollo Beach	2
_qJqhR3q9TA3SB2BPY3PJw	Apollo Beach	2
-GFJfMFzOi1p0QS_1QiIIA	Arabi	1
Zb5eT23ndNxzGW940l1EBw	Arabi	1
Z1RfR8zskBy_c8vOAhDOFw	Arabi	1
nWymtJA5PQdtHDPvSmg-OA	Arabi	1
6OcL1qGQfw8EL_pPLBbFJg	Ardmore	9
T2NZEKXgfTIPothJrLyz2A	Ardmore	7
eeaCqbtuT5YnZCV3Gd173A	Ardmore	7
MkJ5kdhX3Jl48ykeMEVVIw	Ardmore	6
RQkJ7C_4VBj9cXRonnuMaA	Ardmore	6
tnq7b6ROl4RIyfQoxIrXhw	Ardmore	5
Zy6GD52xN3dCFLClLxdI9g	Ardmore	5
5zTGhEeKl6Kz-ULDgyOurg	Ardmore	4
zP1ZdZ6O-LoY3x_0foitdA	Ardmore	4
m_WAtarb_zHe4uFCT8wNyA	Ardmore	4
-K3s08plNAq6moEBI7D-Zg	Ardmore	4
7lKqbic_KKm1urrp5tC8nw	Arnold	4
IB6yV9NDxExRBRBJ5L4TeA	Arnold	4
yoxev4QQ1mu3-hRL_iyFGw	Arnold	3
jhT1Ifc8BuTv2fQoIchYjw	Arnold	3
Xp5i8k6Rye2yJ51PHXGYDw	Arnold	3
9sIuILXddXWyFqKnAU0yXA	Arnold	3
QSaaJmlg4FiciNalny9LbA	Arnold	3
z5BLSMc92pwbGEqeaUPmDg	Arnold	3
CJfwiA0sBqRkhYakgXd65Q	Arnold	2
W_F0fVuQRY76_z76veUnQw	Arnold	2
SuzwgDT71HxOccHXsBpJag	Arnold	2
kQj5HQyU-OnazsWSUHW9kA	Arnold	2
R8_Lc3g-UKaE5oiLiCRrkg	Arnold	2
NkT1XeKisOgXS_-5PX0n1g	Arnold	2
5XTdTRNeO33_9qHPDDtAag	Ashland City	2
RaQzmFjnotsXmyXdefzFog	Ashland City	1
iamw6i2JmvwZyvSitU0cpQ	Ashland City	1
M4UJSqkzKRxuHitfa9yMaA	Ashland City	1
xiK7_PdFaxg6eUpbhWoZ5g	Ashland City	1
WOZcUWgeBEb5niZ08sj_6A	Ashland City	1
-Lfib0jjHweCly1-FLM_og	Ashland City	1
ZdJgP7puNRex0Hy4PWIcAQ	Ashland City	1
DUH0qc16z5NDcSSBXLEO4Q	Aston	3
L57aI64dG8A1HmecvrcrnA	Aston	3
AgGD37HVpQmimj8W17xM2w	Aston	3
ggjaTiSkck_Xo76uR3agBA	Aston	3
OOH4Y_7s_SpEexhmcyFfxw	Aston	3
istrmrCrkqFa6KanPTvlCg	Aston	2
taFcyqZ43ItbufFRhd0sSA	Aston	2
AWEi8rtm7a-qQiLnqKEuMw	Aston	2
VwI-PvohfCAc8cUdJ8kXVA	Aston	2
B-f1b0DeHmRuSWRSn5gLxg	Aston	1
2BVVhR_Bg6aOu4-hfmZQkA	Aston	1
0N_HQ2GsT1zNKX-escN2ZQ	Aston	1
YV4xV-wweZcTxgLgCK0TCw	Aston	1
4Z3uy62O1fRDiq93b00Y9g	Aston	1
Ijz7W5VjpEykzpotWcPonw	Aston	1
L29y6r_0CvFK68avoa9_9w	Aston	1
1GnJDrpp-jyDRCptavD9RQ	Aston	1
cA2B0N_f2sjEsu1iaiMEoA	Aston	1
kbFwcVMsHlNNXGWRZpEYhg	Aston	1
iRpA-IUAeB0XaR8rexqcEA	Aston	1
a7_KZUJknqRA4DHQ3j9ofA	Aston	1
rLSnt_I-JBH6f1kQ2j0uFg	Aston	1
Di5oYpY6FBHZ4WYZupRf2Q	Aston	1
ZbeXT_9FFEwAgThUq4VsmA	Aston	1
bo0NA4pzxc6WBHKTBQkVSw	Aston	1
As8AE4Dp5rpXs9X59QbpYw	Aston	1
pc2pMQchutLTWCFOQRJBCA	Aston	1
GxONgiYsNMc1ZuIP8npLow	Aston	1
5HX4GODme5gCtF9yhQGqyQ	Aston	1
FHdgpBT2Br7BL-V3gglIkA	Atco	1
9GFok2cXBGeE9Y1VRK3Z1Q	Atco	1
10NR8u93XVxTm8XMWUimEg	Atco	1
zWDESCEtvhzpi8YRXaukNA	Atco	1
7BQObhEOYhw5HUcmpNlFoQ	Audubon	11
zE2IC_ocw2dxM6Hzd4iL0g	Audubon	3
Cn7EPZB7acLQb5fzTwFAcw	Audubon	2
xleMp7jTnm9sryi5dvV-1g	Audubon	2
HbRGXGOanrYLIJSJlFGyhw	Audubon	2
FddjrlmWWI7eyW6MY9IMAg	Audubon	2
RbIS8ibysiKgbyhtHYznkA	Audubon	2
dCCBSvxEGT0yWIes0s4GeQ	Audubon	2
HlHisumapfopEqYJ0hCnRw	Audubon	2
BprJtcxm1P7VP6viiTOanw	Audubon	1
zPs19oSTTjbR55DRC9-rlA	Audubon	1
JN1aNg5jJiwj6O01ubr7aQ	Audubon	1
GCz_NCr04rMay113FbtTnA	Audubon	1
Fy5mHS-qcXvh1UUI7oE9dA	Audubon	1
8cjw0td9VVUmhQTLpeFgRA	Audubon	1
3VYn-8vrMXe-IRgwBaFVKw	Audubon	1
m_HRFuR2STSP-8pqDvLH3A	Audubon	1
7JfmABOQj-OKTsf0ay3-cg	Audubon	1
rVNkCgvzW8nrhwF9yfCSig	Audubon	1
WsutM91wvomE-P2ilXslaw	Audubon	1
CgimbAtGQxmWc4RDgeI1Bg	Audubon	1
0iD7aer6dbgpHw68mUF8-Q	Audubon	1
auItliN-PnrS6m-_oJ0g6Q	Audubon	1
DD-XiqlTWQUl_0wi4dVsmA	Audubon	1
jMyYmhJENoyHPJIj5InEew	Audubon	1
Ir5e0r9HM798lqIYP1D9nQ	Audubon	1
RIyY_PXF4EH6QsE-Zkgx6Q	Audubon	1
QH6u19b_0ueqgUznuuaNzw	Audubon	1
CPXc2AorgYR1uxPopLC79A	Avon	5
sa0qlVEgdctgeWo8KkWEjw	Avon	4
rE35KDAIC_nIAhurQCaCMA	Avon	4
6wp1LkHP6YzUMj7qt010sA	Avon	4
lwtlnZTEpd6bHZMLsgMTNg	Avon	4
MJ9FaB4y2jCyn1CU7Fnj2Q	Avon	3
RVAlWERxmXX_J2fJpiGcmg	Avon	3
ZhIpinbCrf0BQKyuHaWGhw	Avon	3
GCCWrGIxEYXaeq1orbKbtA	Avon	3
C7HkIB2znYiCXRsxooCz7g	Avon	3
1OD5rInxeC8bM3d2N8-gcQ	Avon	3
hlwkV6_RgFXYdkijQzdykg	Avon	3
wtnxz8f51VY81Ng8rr_8Dg	Avon	3
7j0euOA5-1647OSx0b-EmQ	Avon	3
ZErw_GdF6YdQS18OUrVZTw	Avon	3
iS0LU2d6p3CWjX_NS8Vk8w	Avon	3
QNNaMTaaFhxnT3NwlD9GeA	Avon	3
Ntvm3GvN9dk3GthYv-riUA	Avondale	1
jEInfYwrjLE7Khnlff6Hnw	Avondale	1
kbmiDjKovj2uB3LWnNSJhw	Avondale	1
JMTMEHc_x9iS-svSnPbX3w	Avondale	1
wPwxfwrSNMmqxEHMzGG1Jw	Avondale	1
E4nZHzYqGiSNsBXxE_srBA	Avondale	1
qlC5ojQRLe26shP1Kt7hQg	Avondale	1
0dWrbjWlPDBq3WpDq_bCxQ	Avondale	1
Wryh0Nc-YrLxdntgA0x2Wg	Avondale	1
MUBVBXqlxwKUAhfvMR5Bxg	BOISE	1
rqN_lCOOXQG1GgxY1_x1Bg	BOISE AP	1
yQh7_mOLWV2XlkbhTAk5CA	BRANDON	3
HTqvgaAFxBsniVIQqO1-5Q	Bala Cynwyd	8
tBvW2eH5DIwSRci4LRAezg	Bala Cynwyd	7
5e6Kf-t6_6CxhZrtTDy-7A	Bala Cynwyd	6
4mt4ElDuj8ryeDn7Rcr-_g	Bala Cynwyd	5
2FnoLyEO0nq7g2Wz8x7Z5A	Bala Cynwyd	5
t1H2xPVsbTRu48bZ5TgItw	Bala Cynwyd	5
yxQs5gSf0-8cEd6YMgSjbw	Bala Cynwyd	4
XcuIP7h7rJLcwDIEnZFLIg	Bala Cynwyd	4
Eyrley48rlyqxdq_wSBKHg	Bala Cynwyd	4
lH_UKAJy6YTa1ArfdACU4g	Bala Cynwyd	4
1fy9fS3UH2k4TfQcryNKkA	Ballwin	28
L-M6UW4d0HOCtgMTTxZNLA	Ballwin	8
MKwElkGsjYQDlq6L8pyT4g	Ballwin	6
UuWmmOQmv3LictBHYveo8Q	Ballwin	4
XoJa0YCn4uRyz4LgOaONjg	Ballwin	4
bdth7r1brx9yRU7sYwF9jQ	Ballwin	4
bIO97JjDA9FgS4IPlKC2jA	Ballwin	3
YC2-wHqRqgoSTbVGOl3Gkw	Ballwin	3
QO2DrPQFAIE-urVHkAXd6w	Ballwin	3
oqHGxhZfKE3n0h2ICtoqpQ	Ballwin	3
VjE2eJXnnqRtRWoYXuniOw	Ballwin	3
SKLSw-Kwk9dwN_y_okAe2Q	Ballwin	3
2OQlbtkHupTKoVcgGaNINA	Ballwin	3
mw2O6hiLqgQqjtzPsjrbTg	Balm	2
XdokOzCcW-SWVdBIDPVhXA	Bargersville	1
oho5y7-C5gFw3kG7ybaKWA	Bargersville	1
hBNH4HSwWf6a2GMaW47zZA	Barnhart	1
ZctLGGU91THJYdNdQcq-NQ	Barrington	2
_Uv4zjcVEqyKC8CtWRZGzw	Barrington	2
MuOqS6eZSBdvbSaiE_5d7g	Barrington	1
Na1SLUt0rQ0X72JH_2LVJA	Barrington	1
AP6BBC-ZM4ngscU7p4Bnxg	Barrington	1
wtaBPP6fCHU4nvar9fKeuQ	Barrington	1
YnbIzDnmQutpz5UYkDPKdw	Barrington	1
rJ0ZHOZ3bhu59d-5KYMJyA	Barrington	1
4vqzAv0iC2cO_TKeOaFWCA	Barto	1
GVr0bsHTXEweh7O4yo7NAA	Bayonet Point	2
tAa9n0aUkllCitmhUffoqA	Bayonet Point	1
jl3UwBoO-MHuv_XTeDfOLA	Bear	1
6r4RCIpmFbvRGQK9gBnN4A	Beech Grove	1
iKdjBmnrLxIKrir-tJ63TA	Beech Grove	1
K9FxZpQfORYyRq1jrM00zw	Beech Grove	1
Ry4Atz82P6P3wuxA0Z0EJw	Beech Grove	1
-2ke_JDOpgTZWqirMFjZcw	Beech Grove	1
1GWbBZ7EFOSQoUpI4czHRQ	Beech Grove	1
hc_Y4nxyM2RUErsOcox9_g	Beech Grove	1
mygIk3l_ShNNB-QbWlrRyg	Belle Chasse	4
0FnYxHXn1dXyuKFNWhz6sg	Belle Chasse	3
FshR9Ti5XwBOOvwCSVVxxA	Belle Chasse	3
BVv3JFBNRQW3pX9cTZizkQ	Belle Chasse	3
ajfBGoRGUzhD0fTXLENcrw	Belle Chasse	2
pvGBHwMceiP6c6L41aL2tw	Belle Chasse	2
MsR6MSKpTBOuRia1ofLQmA	Belle Chasse	1
K3LL5snh0sGPi_4ykqgDEw	Belle Chasse	1
ZmOZWAfIqSogb5g9cCyf3w	Belle Chasse	1
T5zQu5OXrJB1aARYSjaG7Q	Belle Chasse	1
yQXjZFhX9AE3e6tIo3r6gQ	Belleair	1
OeOdt-96KEow2S54BZ7SDA	Belleair Beach	1
Qu3q0r-C4vC6yfVcetptLg	Belleair Blf	3
eR2cpqWj58kFeHBJ1ob0MQ	Belleair Bluffs	5
AYvvx-AeplhRrER9MP5gcA	Belleair Bluffs	4
HgOQqKqkQtCeSMFP5SRlLg	Belleair Bluffs	3
q28kY8Jvg52opM0902ygVw	Belleair Bluffs	2
hVSXeQYp5KUp4buZ4y2vrw	Belleair Bluffs	2
vLruiO6MuICD4ILBe3s4Rg	Belleair Bluffs	2
RsZFGqDyTUk9kEJzVLWHdQ	Belleair Bluffs	2
L1XOLV4ij_xWVn-2bp1rQw	Belleair Bluffs	1
upyjQ_6lKfYe2U2QBoNctA	Belleair Bluffs	1
-JQ6tBgz-YUD5HjJXIRKYg	Belleair Bluffs	1
393l3MHNAqKv2srwXJ8cCQ	Belleair Bluffs	1
2VJirTVc2SilOAfyJ5Vn0A	Belleair Bluffs	1
3EUsW5xcLI4qoVWyfEzYVg	Belleair Bluffs	1
VqhA21kqWBDCuy7rChPyOA	Belleair Bluffs	1
mSsDbYhDbGYEVvXL4SjCcg	Belleair Bluffs	1
zsXYVV6p6g58xYPAd1FDBg	Bellefontaine Neighbors	1
iGudoXTmbAmz1gg3H7omyA	Belleville	8
zMe0kY6KMRVdlUKmme-JpA	Belleville	6
omKVwCFLQYs_ySD1bPk6iw	Belleville	5
G1vUqy1-vDsCbCFrZkFnuQ	Belleville	5
S9SYcMTJvKqImncnEZ7tFw	Belleville	4
DO4Xi30b8kxEv3B5T8rAvg	Belleville	3
yQGPiN-UmRE7cyRTiiQoZw	Belleville	3
WAB73KCeALEJkhdkg0Imlg	Belleville	3
aT_oPRC-ePhTVW0gGrHkGg	Belleville	2
yk1Rs--27YL7ZxuMDuJqsg	Belleville	2
3bmrxhqVpB5XCg-4j6y39A	Belleville	2
O8wgk23gex2Dwktm1gd_Lg	Belleville	2
PUuHnOMtsnFZCeTwQ2AbcQ	Belleville	2
FB6vAuA67sNYqdG7VS8xPQ	Belleville	2
OYeB91KpM3ZPxOtmrkTTeQ	Belleville	2
95imsnRRqK365gB5Irjh5w	Belleville	2
HJpgBSD8YNGLFn-ousUoYQ	Belleville	2
UJejhc4UCDUo0e4R5bKRgA	Belleville	2
nwN92Uje-xIKE5voPTTvBQ	Belleville	2
-v23pO9PUja15AiuUOW6tg	Belleville	2
LPs__poaRrGQ2KBGnwkACw	Belleville	2
VCP0vDcmyNWztV2y2zHcMg	Belleville	2
OtisJJTAmTzrUQ5_5gl4hw	Belleville	2
YdMKdHOPbNgzxrC7xFwL1Q	Bellevue	3
lZoyZt1bTPW2CQbyWtrjxw	Bellevue	2
O8RzM_uLVEnDWEhX3whqtQ	Bellevue	2
TNUg27krgWLuF12ttBmBiQ	Bellevue	2
Y4PJ4gydOVur-xWMc9hX1g	Bellevue	2
wABjhJinDx_hHoSGGw_kbQ	Bellevue	1
t0oYRAK7fXCJlh9cNzzWSw	Bellevue	1
GMjAxOUUdGdr9ufN3ihbLQ	Bellevue	1
8BEIpKZu-ddcptxDbqMwLQ	Bellevue	1
Ooa4Mp4gB1UYiehjKMLfww	Bellevue	1
lgmDMF32bLmMApmkGXYVeQ	Bellevue	1
hBjCseJD2hPyShanSOCPjw	Bellmawr	3
ZWt__3MBepCHn-lCo9sTCQ	Bellmawr	3
lb2HEKRF-zayiJyM7xSlEA	Bellmawr	2
AQ7oWwL04UKpG_aG8UaXFg	Bellmawr	2
EYZZlLKrLIh4WWUPFmXxpg	Bellmawr	2
yIBJBCG9KoGBCM8i4NODfw	Bellmawr	1
LZHQFBGTot0U0CdRS5bTYA	Bellmawr	1
LuQZSn2k7YEWE4YT-h1xKg	Bellmawr	1
m7RTtj_toMFURofUNLvDIg	Bellmawr	1
VD2jA3aLp8MfR8BiWWKs0w	Belmont Hills	1
sYvtjnmGLUbLhCHhINAEIQ	Belmont Hills	1
tUkv0ZxUAdpyv8qhgRU5TA	Bensalem	20
z5GlwQqwr4H8ruCjpnE_BA	Bensalem	10
3_sunYhg-5DBTinDeRq8uw	Bensalem	9
vEdNsFx-ozYFNxR9XZQ5AA	Bensalem	9
hHMSW3eOtPLwk7XhKurvuw	Bensalem	8
5uHqdix18wYakIps4lM6Ow	Bensalem	7
PI7Qd_U8T-rSCfWmKvIZ5Q	Bensalem	7
-V0PfbZEa0HVTYxR4Rb0nA	Bensalem	6
NDXH8dHdC8k2PrEEZPQBIg	Bensalem	5
aVslIwCbkM8zEKcJ_c9qIg	Bensalem	4
SIRByIdRRvXGKURCZA1wSQ	Bensalem	4
9_V0SWbQPnZ0mR3kljXqBQ	Bensalem	4
ZOvg2t_OjKMkzgUol-jXGQ	Bensalem	4
y40Xvbq0Ahut5IcSaKn2XQ	Bensalem	4
Jo2zJoA818OmbiE-6HfghA	Bensalem	4
Ony7JxUB_ncfK146S66PPA	Bensalem	4
jF3RPKNsdcb4657pNRbGxQ	Bensalem	4
Jl6_-yZ47imNq-oaJN2etQ	Bensalem Township	1
3pFxD2q1h3HspC8Tku0f-w	Bensalem Township	1
AeMkL04sbaN3Humet9jkHg	Bensalem. Pa	1
Od7puATxHgXdElnwZqn7hQ	Berkeley	2
OOgDd5ybNQ9soyliZmCl2g	Berkeley	1
KiIVFwppKrVY5ocNrPps1A	Berkeley	1
Um9NdGCaD0Tn17swlkW58A	Berkeley	1
edM3MeRih89jSRm8IOghlg	Berlin	3
xsYbbmEfbeob2y1qcsojtw	Berlin	2
HRzUXYQF8NJ_eZuUnLSSqw	Berlin	1
hDGYyMhYXGXfEZmFJgLqdA	Berlin	1
H1d-rsTDmqePIbNi15-mZQ	Berlin	1
eOgIV1HZNbMmogTsSNZdUA	Berlin	1
RO63FyrJGV96F1sxGd3PlA	Berlin	1
QxT9M4trDTfAJc0fOWuNIg	Berlin	1
Xinxooh-Ny6VO10TBShNKQ	Berlin	1
f55q0EKmQKco_TMYFIEC3w	Berlin	1
9MbEc-8cMTDbNFDz7O67QA	Berlin	1
YrftN0kzr_l08o8aP36MuQ	Berlin	1
SMYXOLPyM95JvZ-oqnsWUA	Berlin	1
mNDIujtLWHgNg_vjv_6MGw	Berlin	1
vVBWktqo3zeDDb40gQ1xBA	Berlin	1
-vqqACran4P5N7EIcRZSGw	Berlin	1
gpHpa-Q-6v1TAOPmKbmReg	Berlin	1
FecxLxCX-_TFaBfgbqhigw	Berlin	1
PGD52iecGjpLIgruWCJUrw	Berlin Boro	1
V3Gh4rItcAgvsAHnXPBxWg	Berlin Township	2
fJb98kTGBuTzxP8x9p6VhQ	Berry Hill	1
fNogR4uIWdpq4DnjhzQYew	Berry Hill	1
pmuErkYawbYttiGdmuzxTQ	Berwyn	5
Z91wV9Sszjnf2Ygs9ddviA	Berwyn	4
T0LM-WpyNcryvpZqZL7yPw	Berwyn	3
xhWSGL8AfOaYLJj01-m-wQ	Berwyn	3
ypEtkQK37INcwFgyCwiFiA	Berwyn	3
IAXAu0klbfFxrvv3HiJoww	Berwyn	3
z2C32ossCiVgUmT2epPzdA	Berwyn	2
_s0e81YfbIx8Xj6D0KtrRA	Berwyn	2
U0Bcuv9Gbp0ozFSDntgyvg	Berwyn	2
Vvhz47LcpsigeCi0FP6yYA	Berwyn	2
Ta8Gx9lI9NcXvzWpnjU0ww	Berwyn	2
4Vn3QrrIAWoH4fL5s6kqdA	Berwyn	2
guFC4ZOQVJLV0Wll3QW3jg	Bethalto	1
wcA2pIrr3CBY9fR0q5_91g	Bethalto	1
pD8sfUMm2pwmbu_RVww4BA	Bethel Township	1
nRv9MgxFMhONywEpxyI6uw	Beverly	1
f086HhnObSXOYQ1sqdCyfA	Beverly	1
zSlw9QwKhgBOsXcYjOub1Q	Beverly	1
5u_eZ2_GYsPtLuRwAajgzg	Birchrunville	3
fyTVBPr_SrEU4kkqXcKq9w	Black Jack	1
NcrvG-VdwRlFJ_IHaL4W7Q	Blackwood	4
armMgtmzqBZwAO6kVsn-Iw	Blackwood	3
khzAMDUlbzKRAJ1uCT5Erw	Blackwood	2
raK6mV7gnMsGlaXlr4jwTg	Blackwood	2
dNrxzxnsm6wLInwsfpD_oA	Blackwood	2
DvkHkIxkBhL9dARX5XpsHw	Blackwood	2
eO5Cy7FCz4Uya8MWIOW58w	Blackwood	1
Yp4ooWHLE2A2PxBDd9wy7Q	Blackwood	1
btYJ5G9Vf5j9V3XpLhkMDw	Blackwood	1
6fbRw46t2fvlx3jijiGEUw	Blackwood	1
_QDIyLUZFcqmuWAF9F5U9w	Blackwood	1
UFlsAgbtWZfNYdpgM2a4MA	Blackwood	1
57Qx2pgBanGRUey4l3qobA	Blackwood	1
X2JTyZ3dpU7lE4k8-Ir-XQ	Blackwood	1
wBzHeoCK0pYkLxhgBFiQzg	Blackwood	1
GCUXKnSTI-pqwJokt7lTzQ	Blackwood	1
Y96Y0VKTzy0WQl1tjVxX_A	Blackwood	1
WJeipqBVdQmVhnYrXlLb7A	Blackwood	1
iSqCE0EbB-FO0x9nkFl5dQ	Blackwood	1
ClkqszCcHfhuTEPJqCbArA	Blackwood	1
NdywBi1WuB1ZEyB1BpvzdQ	Blackwood	1
OQ5Jv5iRB-jBdNOVNzdcuQ	Blackwood	1
8uKT9faA9Ofrz4eVVhKRxg	Blackwood	1
vVysVt_K1cS_IqiWV8-Zxw	Blackwood	1
zo692djHbhdip22kgFvyyQ	Blackwood	1
LsJ228W2ue8DHnhihsl99g	Blackwood	1
EjwrtCJDCZBUS_uTvpHMSw	Blackwood	1
vcVOU0oQrYRQfwKK3Vmfxg	Blackwood	1
vg5nkkwchEPASXDSQsNHwg	Blackwood	1
FId1uY73JcswBn6oz5gTEQ	Blackwood	1
lQDuHd0aiJftrwiMvkt0IQ	Blackwood	1
4ibOiTYdLTvWXQinsJUkXg	Blackwood	1
mEam9yl2KQs0ebKgj3mPZw	Blue Bell	7
4UDm69SbXGjjlbVVy3GNcQ	Blue Bell	7
YPqEm4opPLuO0A6ZJeJfGw	Blue Bell	5
vuM_e7niXcspLooTVZNXPQ	Blue Bell	4
zViHvbxSstFL7RtbERqB1w	Blue Bell	4
vibsdXJ4Ya9Hy7P9YKCLiQ	Blue Bell	4
